Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,NATIONAL GRID,1 Bridge PLaza,1 BRIDGE PLAZA; Parking lot of Ogdensburg Bridge and Port Authorty,Ogdensburg,NY,13669,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.718303,-75.455798,01/23/2021,162232,2021-01-23 00:19:13,,,,,J1772
ELEC,ULSTER COUNTY,28-40 Crown St,"COURTHOUSE 2; Ulster County's fee for public charging is $0.50 per hour, effective 1-1-2020.",Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932871,-74.020585,01/23/2021,147634,2021-01-23 00:19:13,,,,,J1772
ELEC,Icon Parking 202 E 18th Street - Tesla Destination,202 E 18th St,,Manhattan,NY,10003,,212-473-9869  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.735561,-73.985319,11/03/2020,150570,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,Superior Ink,400 W 12th St,,New York,NY,10014,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.737537,-74.009830,01/22/2021,124147,2021-01-22 22:55:21,,,,,J1772
ELEC,Rapidpark 210 W 102nd Street - Tesla Destination,210 W 102st St,,New York,NY,10025,,212-864-8605  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797961,-73.968389,11/03/2020,115051,2020-11-18 00:06:10,P,,,09/01/2017,J1772 TESLA
ELEC,iPark 43-25 Hunter Street - Tesla Destination,43-25 Hunter St,,Long Island City,NY,11101,,347-738-6170  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747653,-73.942313,11/03/2020,114969,2020-11-18 00:06:10,P,,,11/01/2018,TESLA
ELEC,Finger Lakes Waterfall Resort Motel & Cabins,3835 State Route 414,Located next to Hector Falls Public Parking Area in restricted parking area marked for resort guests only.,Burdett,NY,14818,,607-546-7171,E,,Public - Call ahead,Primarily for guest use; call to make appointment,Cash D M V,,1,,,Non-Networked,,GPS,42.418993,-76.867035,06/09/2020,63982,2020-06-09 16:47:26,P,,,09/01/2013,J1772
ELEC,OLD TOWN HALL,21-23 Midline Rd,CAROLINE; Left side of front entrance,Slaterville Springs,NY,14881,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.394245,-76.350490,01/23/2021,162319,2021-01-23 00:19:13,,,,,J1772
ELEC,Old Westbury Golf and Country Club - Tesla Destination,270 Wheatley Road,,Old Westbury,NY,11568,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.801955,-73.601317,11/03/2020,168994,2020-11-18 00:06:10,P,,,11/03/2020,J1772 TESLA
ELEC,ROSENBLUM300,3 Winners Cir,3 WINNERS 1; -3 WINNERS 2; -,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.720190,-73.798352,01/23/2021,122587,2021-01-23 00:19:13,,,,,J1772
ELEC,Allan H. Treman State Marine Park,805 Taughannock Blvd,,Ithaca,NY,14850,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.458262,-76.520092,04/08/2020,123135,2020-04-08 12:29:55,P,,,04/01/2019,J1772
ELEC,Quik Park 40 Riverside Blvd - Tesla Destination,251 W 62nd St,,New York,NY,10282,,212-247-9899  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773464,-73.989532,11/03/2020,115070,2020-11-18 00:06:10,P,,,08/15/2016,J1772 TESLA
ELEC,VOB,15 Kensington Terrace,STATION 1; Parking garage p1,Bronxville,NY,10708,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.942543,-73.834410,01/23/2021,165221,2021-01-23 00:19:13,,,,,J1772
ELEC,Icon Parking 524 East 73rd - Tesla Destination,524 E 73rd St,,New York,NY,10021,,212-452-1324  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766741,-73.951930,11/03/2020,115149,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,Rosendale Justice Department,1915 Lucas Ave,,Cottekill,NY,12419,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.853710,-74.106366,04/08/2020,123076,2020-04-08 12:29:55,LG,,,04/01/2019,J1772
ELEC,Village of Mt. Morris,11 Main St,,Mt. Morris,NY,14510,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal and Apple Pay,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,42.726715,-77.874388,12/03/2020,168431,2020-12-03 22:33:12,LG,,,09/01/2020,J1772
ELEC,CITY OF ONEONTA,37 Dietz St,DIETZ STREET,Oneonta,NY,13820,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.455733,-75.062760,01/23/2021,162145,2021-01-23 00:19:13,,,,,J1772
ELEC,Kew Garage,80-02 Kew Gardens Rd,,Kew Gardens,NY,11415,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.713705,-73.831217,01/22/2021,149431,2021-01-22 22:55:21,,,,,J1772
ELEC,TOWN OF BABYLON,N Indiana Ave,TOWN HALL 1; Near front entrance,Lindenhurst,NY,11757,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.703615,-73.376144,01/23/2021,162286,2021-01-23 00:19:13,,,,,J1772
ELEC,"Sylvan Parking 23-25 31st St, Astoria - Tesla Destination",23-25 31st St,,Astoria,NY,11105,,718-204-5005  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773632,-73.913315,11/03/2020,150585,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,CANTONCHARGE,8 Hodskin St,DC CHARGERHODSKIN ST 1.1,Canton,NY,13617,,888-758-4389,E,,Public,24 hours daily,,,2,1,,ChargePoint Network,http://www.chargepoint.com/,200-8,44.595992,-75.170925,01/23/2021,154480,2021-01-23 00:19:13,,,,,J1772 J1772COMBO
ELEC,Union College - 50 Yard Line Lot,1261 Lenox Rd,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.816642,-73.924801,05/06/2020,156046,2020-05-06 17:56:57,P,,,05/01/2020,J1772
ELEC,BARD ALMNCT,New York 9G,NS1-ALMNCT; Located in parking lot of Alumni Canter at intersection of Entrance Road and 9G,Red Hook,NY,12504,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.023436,-73.902037,01/23/2021,162492,2021-01-23 00:19:13,,,,,J1772
ELEC,Lakeland Park,11 Foreman St,,Cazenovia,NY,13035,,315-655-3041,E,,Public,Dawn to dusk daily,,,2,,,Non-Networked,,200-8,42.929429,-75.859296,03/03/2020,88340,2020-03-03 21:13:47,LG,,,10/01/2017,J1772
ELEC,Comfort Inn - Tesla Destination,66 W Pulteney St,,Corning,NY,14830,,607-962-1515  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.150849,-77.064055,09/30/2019,114927,2020-03-02 20:14:21,P,,,11/01/2018,J1772 TESLA
ELEC,Saranac Lake Police Department,3 Main St,,Saranac Lake,NY,12983,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,44.324241,-74.131946,04/08/2020,123097,2020-04-08 12:29:55,LG,,,04/01/2019,J1772
ELEC,Village of Irvington,110 Main St,,Irvington,NY,10533,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal and Apple Pay,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,41.038916,-73.867013,12/03/2020,168429,2020-12-03 22:33:12,LG,,,09/22/2020,J1772
ELEC,NATIONAL GRID,6081 US-219,HOLIDAY VALLEY; Happy Valley Parking Lot in front of unit 116 and ice room,Ellicottville,NY,14731,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.261800,-78.663077,01/23/2021,162249,2021-01-23 00:19:13,,,,,J1772
ELEC,WARWARSING,Landfill Road,LIPPMAN CHARGER; Located in the lot near the lake,Kerhonkson,NY,12446,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.762012,-74.354353,01/23/2021,162385,2021-01-23 00:19:13,,,,,J1772
ELEC,HUDSON PRESERVE,2101 Beryl Way,BLDG 21 #4,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.733166,-73.727295,01/23/2021,143241,2021-01-23 00:19:13,,,,,J1772
ELEC,Nemet Motors,153-12 Hillside Ave,,Jamaica,NY,11432,,718-523-5858,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,40.707242,-73.803844,06/09/2020,44342,2020-06-09 16:47:26,P,,,11/30/2011,J1772
ELEC,GGMC Parking Carnegie Garage - Tesla Destination,40 E 94th St,,New York,NY,10128,,212-369-9304  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.785524,-73.954960,11/03/2020,115117,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,Village of Arcade - Municipal Parking Lot,17 Church St,,Arcade,NY,14009,,585-492-1111,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.534763,-78.423960,06/09/2020,157963,2020-06-09 16:47:26,P,,,05/15/2020,J1772
ELEC,STATE ROUTE 42,4052 NY-42 Town Hall,THOMPSON TOWN H; NE corner of the front parking lot at Thompson Town Hall,Monticello,NY,12701,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.668821,-74.672147,01/23/2021,162346,2021-01-23 00:19:13,,,,,J1772
ELEC,CITY-PEEKSKILL,414 Hudson Ave,RIVERFRONTGREEN,Peekskill,NY,10566,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.286198,-73.930430,01/23/2021,145337,2021-01-23 00:19:13,,,,,J1772
ELEC,Village of Champlain,1104 Route 9,,Champlain,NY,12919,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-9,44.983225,-73.444864,06/09/2020,94835,2020-06-09 16:47:26,LG,,,09/19/2017,J1772
ELEC,BURNS MGT,2125 Whistler Ct,EXCELSIOR 1; -EXCELSIOR 2; -EXCELSIOR 3; -,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093548,-73.755140,01/23/2021,120973,2021-01-23 00:19:13,,,,,J1772
ELEC,ERIE COUNTY,8276 Lake Shore Rd,BENNETT BEACH,Angola,NY,14006,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.658535,-79.061570,01/23/2021,164129,2021-01-23 00:19:13,,,,,J1772
ELEC,NY STATE PARKS,1111 Fuhrmann Boulevard,HARBOR PARK; -,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845382,-78.863831,01/23/2021,162166,2021-01-23 00:19:13,,,,,J1772
ELEC,Delaware & Ulster Railroad,43510 Highway 28,,Arkville,NY,12406,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.147437,-74.614917,04/08/2020,123110,2020-04-08 12:29:55,P,,,04/01/2019,J1772
ELEC,Glenmere Mansion - Tesla Destination,634 Pine Hill Rd,,Chester,NY,10918,,845-469-1900  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.338768,-74.322712,11/03/2020,114922,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,RAY LAKS HONDA,3590 Southwestern Blvd,SHOP 02,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.784658,-78.767062,01/23/2021,150338,2021-01-23 00:19:13,,,,,J1772
ELEC,Silo Ridge - Tesla Destination,4651 Highway 22,,Amenia,NY,12501,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.814971,-73.566438,11/03/2020,169104,2020-11-18 00:06:10,P,,,11/03/2020,TESLA
ELEC,Niagara Falls International Airport,2035 Niagara Falls Blvd,Located in parking lot 1 in front of the terminal,Niagara Falls,NY,14304,,716-855-7300,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,43.101378,-78.941072,03/03/2020,63478,2020-03-03 21:13:47,P,,,09/19/2014,J1772
ELEC,SCHENECTADY,500-530 Liberty St,CITY HALL; Corner of Clinton and Liberty outside of Schenectady City Hall,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.814348,-73.939017,01/23/2021,162342,2021-01-23 00:19:13,,,,,J1772
ELEC,BASIL VW,6179 S Transit Rd,VW_408303_A,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.122587,-78.695547,01/23/2021,162420,2021-01-23 00:19:13,,,,,J1772
ELEC,Marriott Hauppauge,850 Veterans Memorial Hwy,,Hauppauge,NY,11788,,866-816-7584,E,,Public - Call ahead,24 hours daily; for hotel guest use only,,,2,,,EV Connect,http://evconnect.com/,GPS,40.819636,-73.204528,12/03/2020,94841,2020-12-03 22:33:12,P,,,12/19/2013,J1772
ELEC,Icon Parking - One Lincoln Plaza,20 W 64th Street,Located at B1,New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.771626,-73.981032,01/22/2021,164681,2021-01-22 22:55:21,,,,,J1772
ELEC,The Wick Hotel - Tesla Destination,41 Cross St,,Hudson,NY,12534,,833-843-9425  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.253073,-73.796003,11/03/2020,114956,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,ADAMS STATION,501 Derzee Ct,501 DERZEE CT; Between Bldgs 500 and 600,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.606190,-73.850716,01/23/2021,165394,2021-01-23 00:19:13,,,,,J1772
ELEC,RPI 1,2 Colvin Cir,RPI 1; -,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731386,-73.669086,01/23/2021,162264,2021-01-23 00:19:13,,,,,J1772
ELEC,The Westminster,180 W 20th Street,,New York,NY,10011,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.741945,-73.996664,01/22/2021,95502,2021-01-22 22:55:21,,,,,J1772
ELEC,BURNS MGT,21 Seward St,SGA 1; -SGA 2; -,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.087620,-73.795567,01/23/2021,162127,2021-01-23 00:19:13,,,,,J1772
ELEC,"Walmart 2152 - Albany, NY",141 Washington Ave. EXT,,Albany,NY,12205,,833-632-2778,E,,Public,24 hours daily,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,42.694560,-73.848436,01/23/2021,169948,2021-01-23 01:23:19,,,,,CHADEMO J1772COMBO
ELEC,Vision Nissan,785 Ridge Rd,,Webster,NY,14580,,585-787-2000,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.204065,-77.478237,06/09/2020,44208,2020-06-09 16:47:26,P,,,11/30/2011,J1772
ELEC,109 E 58 St Garage,109 E 58th Street,,New York,NY,10022,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.762199,-73.969557,01/22/2021,168065,2021-01-22 22:55:21,,,,,J1772
ELEC,Tribeca Green,325 North End Ave,,New York,NY,10282,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.716950,-74.014948,01/22/2021,164713,2021-01-22 22:55:21,,,,,J1772
ELEC,BEAVER LAKE,Bog Trail,BEAVER LAKE 1BEAVER LAKE 2,Baldwinsville,NY,13027,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.179698,-76.402596,01/23/2021,149646,2021-01-23 00:19:13,,,,,J1772
ELEC,Central Parking Corp,15 W 5th St,,Jamestown,NY,14701,,866-816-7584,E,,Public,Garage business hours,,,2,,,EV Connect,http://evconnect.com/,200-9,42.097522,-79.242525,04/08/2020,94845,2020-04-08 12:29:55,P,,,07/22/2015,J1772
ELEC,Woodbury Common Premium Outlets,498 Red Apple Ct,,Central Valley,NY,10917,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,41.313287,-74.125236,01/23/2021,93221,2021-01-23 01:19:54,,,,,CHADEMO J1772 J1772COMBO
ELEC,ATRIUM EVCHARGE,56 Clifton Country Rd,PARKPLAZA EV1; Front Row Parking AreaPARKPLAZA EV2; Front Row Parking AreaPARKPLAZA EV3; Front Row Parking AreaPARKPLAZA EV4; Front Row Parking AreaPARKPLAZA EV5; Front Row Parking Area,Clifton park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.856515,-73.782775,01/23/2021,154276,2021-01-23 00:19:13,,,,,J1772
ELEC,Town of Livingston - Town Hall,119 Rt-19,,Livingston,NY,12541,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,40.782319,-74.314475,10/09/2020,166438,2020-10-09 12:41:43,P,,,06/05/2020,J1772
ELEC,BETHLEHEM EV,NY-32,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.599942,-73.839959,01/23/2021,171219,2021-01-23 00:19:13,,,,,J1772
ELEC,Rechler Equity,85 S Service Rd,,Plainview,NY,11803,,631-414-8400,E,,Public,Business hours,,,1,,,Non-Networked,,GPS,40.786520,-73.452186,01/14/2021,72670,2021-01-14 18:42:41,P,,,01/07/2021,J1772
ELEC,KINGSTON,Saccoman Ln,CORNELL ST. LOT; Paid Parking Lot $.75 per hour 9am-6pm Mon-Sat,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.929588,-74.002941,01/23/2021,162259,2021-01-23 00:19:13,,,,,J1772
ELEC,DEWITT EV 1,5400 Butternut Drive,CHARGEPOINT; Left parking lotSTATION 2; -,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.046615,-76.049353,01/23/2021,162183,2021-01-23 00:19:13,,,,,J1772
ELEC,Rapidpark 10 E 30th Street - Tesla Destination,10 E 30th St,,New York,NY,10016,,212-481-4097  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.745384,-73.985704,11/03/2020,114984,2020-11-18 00:06:10,P,,,09/01/2017,J1772 TESLA
ELEC,University at Albany - SEFCU Arena Parking Lot,1400 Washington Ave,University Dr,Albany,NY,12222,,,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.682053,-73.828373,03/03/2020,123302,2020-03-03 21:13:47,P,,,04/01/2018,J1772
ELEC,SWL,234 Lake Flower Ave,SARANAC 1.1; Lake side in new parking lot of hotel SARANAC 1.2; Lake side in new parking lot of hotel SARANAC 1.3; Lake side in new parking lot of hotel,Saranac Lake,NY,12983,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,44.322619,-74.123160,01/23/2021,169509,2021-01-23 00:19:13,,,,,J1772
ELEC,iPark 112 E 65th Street - Tesla Destination,112 E 65th St,,New York,NY,10065,,646-556-7342  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766174,-73.966419,11/03/2020,115001,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,CHAUTAUQUA,3375 E Main St,CHAUTUAQUA; In front of Rena’s Rustiques,Dunkirk,NY,14048,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.464198,-79.280122,01/23/2021,162235,2021-01-23 00:19:13,,,,,J1772
ELEC,MUNICIPAL EVSE,39 Murray St,MURRAY STREET,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.303196,-73.648670,01/23/2021,155245,2021-01-23 00:19:13,,,,,J1772
ELEC,Roscoe Diner - Tesla Supercharger,1908 Old Route 17,,Roscoe,NY,12776,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.930500,-74.908800,08/10/2020,118946,2020-08-27 20:39:12,P,,,02/01/2019,TESLA
ELEC,COLGATE,Lally Ln,"LALLY LANE 1; Located on Lally Lane, next to Zip Car parking. Across from the Student Union (JCC) building",Hamilton,NY,13346,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.817555,-75.539265,01/23/2021,162445,2021-01-23 00:19:13,,,,,J1772
ELEC,EVPASS,9090 Carousel Center Drive,CCT N-1; 3 units in north underground garage off Harborside DrCCT N-2; 3 units in north underground garage off Harborside Dr,Syracuse,NY,13290,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,43.067538,-76.170394,01/23/2021,162506,2021-01-23 00:19:13,,,,,J1772
